ID,playerID,yearID,stint,teamID,team_ID,lgID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
105166,marjami01,2018,1,SEA,2889,AL,10,NULL,27,1,3,3,0,0,0,0,1,2,6,0,0,0,0,2
105167,markani01,2018,1,ATL,2867,NL,162,NULL,623,78,185,43,2,14,93,1,1,72,80,10,1,0,9,18
105168,marquge01,2018,1,COL,2874,NL,33,NULL,60,4,18,0,0,1,5,0,0,0,11,0,0,5,0,1
105169,marrede01,2018,1,ARI,2866,NL,49,NULL,78,11,13,1,1,0,7,3,0,6,23,0,0,0,1,5
105170,marshev01,2018,1,CLE,2873,AL,10,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105171,marteje01,2018,1,LAA,2878,AL,90,NULL,194,28,42,7,1,7,22,1,1,13,41,0,2,0,0,6
105172,marteke01,2018,1,ARI,2866,NL,153,NULL,520,68,135,26,12,14,59,6,1,54,79,3,3,1,2,12
105173,martest01,2018,1,PIT,2887,NL,145,NULL,559,81,155,32,5,20,72,33,14,35,109,2,8,1,3,11
105174,martica04,2018,1,SLN,2891,NL,34,NULL,33,1,8,2,0,1,4,0,0,0,11,0,0,2,1,0
105175,martich02,2018,1,TEX,2893,AL,46,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105176,martijd02,2018,1,BOS,2869,AL,150,NULL,569,111,188,37,2,43,130,6,1,69,146,11,4,0,7,19
105177,martijo08,2018,1,SLN,2891,NL,152,NULL,534,64,163,30,0,17,83,0,3,49,104,0,2,2,3,15
105178,martile01,2018,1,DET,2875,AL,78,NULL,303,45,76,15,3,9,29,7,3,29,75,1,3,0,1,1
105179,martile01,2018,2,CLE,2873,AL,6,NULL,15,3,5,0,0,2,4,0,1,1,2,0,0,0,1,1
105180,martini02,2018,1,OAK,2885,AL,55,NULL,152,26,45,9,3,1,19,0,0,21,36,1,5,0,1,0
105181,martiru01,2018,1,TOR,2894,AL,90,NULL,289,37,56,8,0,10,25,0,3,56,82,0,7,0,0,7
105182,martivi01,2018,1,DET,2875,AL,133,NULL,467,32,117,21,0,9,54,0,0,32,49,4,2,0,7,19
105183,mathije01,2018,1,ARI,2866,NL,69,NULL,195,15,39,9,1,1,20,0,0,20,66,1,0,1,2,7
105184,matonph01,2018,1,SDN,2888,NL,45,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105185,matzst01,2018,1,NYN,2884,NL,30,NULL,46,2,5,1,0,2,4,0,0,3,13,0,0,4,0,1
105186,mauerjo01,2018,1,MIN,2882,AL,127,NULL,486,64,137,27,1,6,48,0,1,51,86,5,2,1,3,9
105187,maurebr01,2018,1,KCA,2877,AL,37,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105188,maxwebr01,2018,1,OAK,2885,AL,18,NULL,55,5,10,4,0,1,6,0,0,2,13,0,0,0,1,3
105189,maybica01,2018,1,MIA,2880,NL,99,NULL,251,20,63,12,1,3,20,8,5,32,55,1,2,0,2,3
105190,maybica01,2018,2,SEA,2889,AL,30,NULL,91,12,22,2,1,1,8,2,0,6,20,0,0,0,0,4
105191,mayermi01,2018,1,SLN,2891,NL,50,NULL,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
105192,maytr01,2018,1,MIN,2882,AL,24,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105193,mayzati01,2018,1,TOR,2894,AL,37,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105194,mazarno01,2018,1,TEX,2893,AL,128,NULL,489,61,126,25,1,20,77,1,0,40,116,2,4,0,3,13
105195,mazzoco01,2018,1,CHN,2871,NL,8,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105196,mcallza01,2018,1,CLE,2873,AL,41,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105197,mcallza01,2018,2,DET,2875,AL,3,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105198,mccanbr01,2018,1,HOU,2876,AL,63,NULL,189,22,40,3,0,7,23,0,1,19,40,0,6,0,2,7
105199,mccanja02,2018,1,DET,2875,AL,118,NULL,427,31,94,16,0,8,39,0,3,26,116,0,2,0,2,9
105200,mccarbr01,2018,1,ATL,2867,NL,15,NULL,29,1,3,2,0,0,2,0,0,0,19,0,0,2,0,0
105201,mccarke01,2018,1,KCA,2877,AL,65,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105202,mccread01,2018,1,ATL,2867,NL,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105203,mcculla02,2018,1,HOU,2876,AL,25,NULL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105204,mccutan01,2018,1,SFN,2890,NL,130,NULL,482,65,123,28,2,15,55,13,6,73,123,1,7,0,6,11
105205,mccutan01,2018,2,NYA,2883,AL,25,NULL,87,18,22,2,1,5,10,1,3,22,22,0,4,0,1,1
105206,mcfartj01,2018,1,ARI,2866,NL,47,NULL,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
105207,mcgeeja01,2018,1,COL,2874,NL,61,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105208,mcgowky01,2018,1,WAS,2895,NL,5,NULL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105209,mcgraky01,2018,1,SDN,2888,NL,4,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105210,mcguide02,2018,1,TOR,2894,AL,4,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105211,mcguide02,2018,2,LAA,2878,AL,17,NULL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105212,mcguire01,2018,1,TOR,2894,AL,14,NULL,31,5,9,3,0,2,4,1,0,2,9,0,0,0,0,0
105213,mchugco01,2018,1,HOU,2876,AL,58,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105214,mckinbi01,2018,1,NYA,2883,AL,2,NULL,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
105215,mckinbi01,2018,2,TOR,2894,AL,36,NULL,115,14,29,7,0,6,13,1,0,11,32,0,1,0,1,0
105216,mcmahry01,2018,1,COL,2874,NL,91,NULL,181,17,42,9,1,5,19,1,0,18,64,2,2,0,1,0
105217,mcneije01,2018,1,NYN,2884,NL,63,NULL,225,35,74,11,6,3,19,7,1,14,24,1,5,4,0,2
105218,mcraeal01,2018,1,PIT,2887,NL,2,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105219,meadoau01,2018,1,PIT,2887,NL,49,NULL,154,16,45,8,2,5,13,4,1,8,35,2,1,0,2,1
105220,meadoau01,2018,2,TBA,2892,AL,10,NULL,24,3,6,1,0,1,4,1,0,2,5,0,0,0,0,0
105221,meansjo01,2018,1,BAL,2868,AL,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105222,medlekr01,2018,1,ARI,2866,NL,1,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105223,meisiry01,2018,1,BAL,2868,AL,18,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105224,mejiaad01,2018,1,MIN,2882,AL,5,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105225,mejiafr01,2018,1,CLE,2873,AL,1,NULL,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
105226,mejiafr01,2018,2,SDN,2888,NL,20,NULL,54,6,10,2,0,3,8,0,0,3,19,0,1,0,0,2
105227,melanma01,2018,1,SFN,2890,NL,41,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105228,mellake01,2018,1,CIN,2872,NL,4,NULL,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
105229,mendeyo01,2018,1,TEX,2893,AL,8,NULL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105230,mengdda01,2018,1,OAK,2885,AL,22,NULL,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
105231,mercejo03,2018,1,PIT,2887,NL,117,NULL,394,43,99,29,2,6,39,2,0,32,87,9,6,1,3,12
105232,merriwh01,2018,1,KCA,2877,AL,158,NULL,632,88,192,43,3,12,60,45,10,61,114,2,6,2,6,12
105233,mesorde01,2018,1,CIN,2872,NL,18,NULL,41,1,9,2,0,1,3,0,0,2,10,0,2,0,0,2
105234,mesorde01,2018,2,NYN,2884,NL,66,NULL,203,23,45,8,0,10,30,0,0,23,42,3,2,0,1,7
105235,meyerbe02,2018,1,MIA,2880,NL,13,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105236,middlke01,2018,1,LAA,2878,AL,16,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105237,mikolmi01,2018,1,SLN,2891,NL,34,NULL,63,4,9,1,0,2,6,0,0,2,33,0,0,5,1,0
105238,mileywa01,2018,1,MIL,2881,NL,16,NULL,27,1,5,0,0,0,0,0,0,1,11,0,0,0,0,0
105239,millean01,2018,1,CLE,2873,AL,37,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105240,millebr02,2018,1,TBA,2892,AL,48,NULL,156,16,40,10,1,5,21,0,0,16,51,0,0,0,2,2
105241,millebr02,2018,2,MIL,2881,NL,27,NULL,74,5,17,3,1,2,8,0,0,6,31,1,0,0,0,2
105242,milleju02,2018,1,WAS,2895,NL,51,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105243,millesh01,2018,1,ARI,2866,NL,5,NULL,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
105244,millsal02,2018,1,CHN,2871,NL,7,NULL,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
105245,milneho01,2018,1,PHI,2886,NL,10,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105246,milneho01,2018,2,TBA,2892,AL,4,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105247,milonto01,2018,1,WAS,2895,NL,5,NULL,7,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0
105248,minayju01,2018,1,CHA,2870,AL,52,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105249,minormi01,2018,1,TEX,2893,AL,28,NULL,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
105250,minteaj01,2018,1,ATL,2867,NL,65,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105251,miranar01,2018,1,SEA,2889,AL,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105252,mitchbr01,2018,1,SDN,2888,NL,16,NULL,18,0,2,0,0,0,0,0,0,0,10,0,0,1,0,0
105253,molinya01,2018,1,SLN,2891,NL,123,NULL,459,55,120,20,0,20,74,4,3,29,66,0,9,0,6,15
105254,moncayo01,2018,1,CHA,2870,AL,149,NULL,578,73,136,32,6,17,61,12,6,67,217,1,1,2,2,4
105255,mondera02,2018,1,KCA,2877,AL,75,NULL,275,47,76,13,3,14,37,32,7,11,77,0,1,3,1,2
105256,montafr01,2018,1,OAK,2885,AL,13,NULL,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
105257,montemi01,2018,1,WAS,2895,NL,4,NULL,11,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0
105258,montgjo01,2018,1,NYA,2883,AL,6,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105259,montgmi01,2018,1,CHN,2871,NL,39,NULL,33,1,3,0,0,0,1,0,0,1,20,0,0,1,0,0
105260,mooread01,2018,1,TBA,2892,AL,8,NULL,18,2,4,1,0,1,2,0,0,1,7,0,0,1,0,0
105261,moorema02,2018,1,TEX,2893,AL,39,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105262,moralke01,2018,1,TOR,2894,AL,130,NULL,413,47,103,15,0,21,57,2,3,50,95,5,3,0,5,15
105263,moralos01,2018,1,LAA,2878,AL,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105264,moranco01,2018,1,PIT,2887,NL,144,NULL,415,49,115,19,1,11,58,0,2,39,82,4,4,0,7,6
105265,morelmi01,2018,1,BOS,2869,AL,124,NULL,404,57,99,23,4,15,68,2,0,50,102,2,0,0,5,12
105266,morgaad01,2018,1,PHI,2886,NL,67,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105267,morinmi01,2018,1,SEA,2889,AL,3,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105268,morofma01,2018,1,PIT,2887,NL,26,NULL,59,7,11,1,0,3,9,0,0,7,24,1,1,0,0,0
105269,moronre01,2018,1,SFN,2890,NL,69,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105270,morriak01,2018,1,LAA,2878,AL,9,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105271,morrilo01,2018,1,MIN,2882,AL,95,NULL,318,41,59,13,0,15,39,1,0,34,80,0,6,0,1,3
105272,morrobr01,2018,1,CHN,2871,NL,35,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105273,mortoch02,2018,1,HOU,2876,AL,30,NULL,6,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
105274,motteta01,2018,1,SEA,2889,AL,8,NULL,15,2,4,0,0,1,1,0,0,2,5,0,0,0,0,0
105275,motteta01,2018,2,MIN,2882,AL,9,NULL,19,0,1,0,0,0,1,1,0,2,3,0,0,0,0,0
105276,moustmi01,2018,1,KCA,2877,AL,98,NULL,378,46,94,21,1,20,62,3,0,30,63,3,5,0,4,10
105277,moustmi01,2018,2,MIL,2881,NL,54,NULL,195,20,50,12,0,8,33,1,1,19,40,2,2,0,2,3
105278,moyaga01,2018,1,MIN,2882,AL,35,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105279,moylape01,2018,1,ATL,2867,NL,39,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105280,mullice01,2018,1,BAL,2868,AL,45,NULL,170,23,40,9,0,4,11,2,3,17,37,0,2,2,0,1
105281,muncyma01,2018,1,LAN,2879,NL,137,NULL,395,75,104,17,2,35,79,3,0,79,131,6,5,0,2,4
105282,munozya01,2018,1,SLN,2891,NL,108,NULL,293,39,81,16,0,8,42,5,6,30,71,7,4,0,2,3
105283,murphda08,2018,1,WAS,2895,NL,56,NULL,190,17,57,9,0,6,29,1,0,13,17,2,0,0,2,4
105284,murphda08,2018,2,CHN,2871,NL,35,NULL,138,23,41,6,0,6,13,2,0,7,23,0,0,0,1,1
105285,murphjr01,2018,1,ARI,2866,NL,87,NULL,208,19,42,9,0,9,24,0,0,11,71,1,1,2,1,1
105286,murphto04,2018,1,COL,2874,NL,37,NULL,93,5,21,7,1,2,11,0,1,3,44,1,0,0,0,2
105287,musgrha01,2018,1,COL,2874,NL,35,NULL,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105288,musgrjo01,2018,1,PIT,2887,NL,20,NULL,31,2,5,1,0,0,0,0,0,0,12,0,0,4,0,0
105289,myerswi01,2018,1,SDN,2888,NL,83,NULL,312,39,79,25,1,11,39,13,1,30,94,1,0,0,1,10
105290,naquity01,2018,1,CLE,2873,AL,61,NULL,174,22,46,7,0,3,23,1,1,6,42,1,2,0,1,1
105291,narvaom01,2018,1,CHA,2870,AL,97,NULL,280,30,77,14,1,9,30,0,2,38,65,1,2,2,0,5
105292,navaref01,2018,1,CHN,2871,NL,4,NULL,6,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
105293,nealza01,2018,1,LAN,2879,NL,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105294,negrokr01,2018,1,ARI,2866,NL,2,NULL,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
105295,negrokr01,2018,2,SEA,2889,AL,18,NULL,29,6,6,0,0,1,3,2,0,1,9,0,0,0,0,1
105296,nerishe01,2018,1,PHI,2886,NL,53,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105297,neshepa01,2018,1,PHI,2886,NL,30,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105298,neverdo01,2018,1,PIT,2887,NL,25,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105299,newbeja01,2018,1,KCA,2877,AL,14,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105300,newcose01,2018,1,ATL,2867,NL,31,NULL,45,3,2,1,0,0,1,0,0,1,32,0,0,7,0,0
105301,newmake01,2018,1,PIT,2887,NL,31,NULL,91,7,19,2,0,0,6,0,1,4,23,1,1,0,1,2
105302,ngoepgi01,2018,1,TOR,2894,AL,13,NULL,18,2,1,0,0,0,0,0,0,1,12,0,0,0,0,0
105303,nicasju01,2018,1,SEA,2889,AL,46,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105304,nidoto01,2018,1,NYN,2884,NL,34,NULL,84,10,14,3,0,1,9,0,0,4,27,0,0,0,2,4
105305,nimmobr01,2018,1,NYN,2884,NL,140,NULL,433,77,114,28,8,17,47,9,6,80,140,2,22,0,0,8
105306,nixja02,2018,1,SDN,2888,NL,9,NULL,15,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0
105307,nolaaa01,2018,1,PHI,2886,NL,33,NULL,62,0,3,1,0,0,4,0,0,1,36,0,0,7,0,3
105308,norribu01,2018,1,SLN,2891,NL,64,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105309,norrida01,2018,1,DET,2875,AL,11,NULL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105310,norwoja01,2018,1,CHN,2871,NL,11,NULL,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
105311,nottija01,2018,1,MIL,2881,NL,9,NULL,20,2,4,1,0,0,0,0,0,4,8,0,0,0,0,0
105312,novaiv01,2018,1,PIT,2887,NL,29,NULL,53,1,1,0,0,0,0,0,0,0,30,0,0,3,0,1
105313,nunezed02,2018,1,BOS,2869,AL,127,NULL,480,56,127,23,3,10,44,7,2,16,69,0,2,1,3,17
105314,nunezre01,2018,1,TEX,2893,AL,13,NULL,36,2,6,1,0,1,2,0,0,3,12,0,1,0,1,0
105315,nunezre01,2018,2,BAL,2868,AL,60,NULL,200,26,55,13,0,7,20,0,0,16,50,0,3,0,1,4
105316,nunovi01,2018,1,TBA,2892,AL,17,NULL,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
105317,oakstr01,2018,1,KCA,2877,AL,4,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105318,obergsc01,2018,1,COL,2874,NL,56,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105319,obriepe04,2018,1,MIA,2880,NL,22,NULL,66,8,18,5,0,4,10,0,0,7,22,0,0,0,1,2
105320,odayda01,2018,1,BAL,2868,AL,20,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105321,odorija01,2018,1,MIN,2882,AL,33,NULL,6,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
105322,odorro01,2018,1,TEX,2893,AL,129,NULL,474,76,120,23,2,18,63,12,12,43,127,2,11,2,5,5
105323,ogandal01,2018,1,CLE,2873,AL,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105324,ogradch01,2018,1,MIA,2880,NL,8,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105325,ohearry01,2018,1,KCA,2877,AL,44,NULL,149,23,39,10,2,12,30,0,0,20,45,0,1,0,0,0
105326,ohse01,2018,1,TOR,2894,AL,48,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105327,ohse01,2018,2,COL,2874,NL,25,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105328,ohtansh01,2018,1,LAA,2878,AL,114,NULL,326,59,93,21,2,22,61,10,4,37,102,2,2,0,1,2
105329,okertst01,2018,1,SFN,2890,NL,10,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105330,olsonma02,2018,1,OAK,2885,AL,162,NULL,580,85,143,33,0,29,84,2,1,70,163,3,8,0,2,13
105331,olsonty01,2018,1,CLE,2873,AL,43,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105332,oneilty01,2018,1,SLN,2891,NL,61,NULL,130,29,33,5,0,9,23,2,0,7,57,0,3,0,2,0
105333,orfna01,2018,1,MIL,2881,NL,15,NULL,21,4,2,0,0,1,1,1,0,3,8,0,1,0,0,1
105334,orlanpa01,2018,1,KCA,2877,AL,25,NULL,90,6,15,3,0,0,5,0,0,3,25,0,0,0,0,3
105335,ortegra01,2018,1,MIA,2880,NL,41,NULL,133,10,31,3,1,0,7,5,2,10,23,0,0,0,0,5
105336,ortizlu02,2018,1,BAL,2868,AL,2,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105337,osichjo01,2018,1,SFN,2890,NL,12,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105338,osunajo01,2018,1,PIT,2887,NL,51,NULL,106,14,24,9,0,3,11,0,0,3,22,0,1,0,1,2
105339,osunaro01,2018,1,TOR,2894,AL,15,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105340,osunaro01,2018,2,HOU,2876,AL,23,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105341,oswalco01,2018,1,NYN,2884,NL,17,NULL,18,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0
105342,oteroda01,2018,1,CLE,2873,AL,61,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105343,ottavad01,2018,1,COL,2874,NL,75,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105344,owingch01,2018,1,ARI,2866,NL,106,NULL,281,34,58,15,0,4,22,11,4,24,75,4,2,0,2,4
105345,ozunama01,2018,1,SLN,2891,NL,148,NULL,582,69,163,16,2,23,88,3,0,38,110,2,3,0,4,10
105346,paganem01,2018,1,OAK,2885,AL,55,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105347,palkada01,2018,1,CHA,2870,AL,124,NULL,417,56,100,15,3,27,67,2,1,30,153,3,2,0,0,7
105348,panikjo01,2018,1,SFN,2890,NL,102,NULL,358,38,91,14,1,4,24,4,2,26,30,3,3,1,4,10
105349,pannoth01,2018,1,TOR,2894,AL,12,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105350,pareded01,2018,1,LAA,2878,AL,14,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105351,pareded02,2018,1,LAN,2879,NL,15,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105352,parkebl01,2018,1,LAA,2878,AL,67,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105353,parrage01,2018,1,COL,2874,NL,142,NULL,401,52,114,17,0,6,53,11,4,32,75,3,5,2,3,6
105354,parsowe01,2018,1,ATL,2867,NL,1,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105355,paulida01,2018,1,TOR,2894,AL,7,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105356,paxtoja01,2018,1,SEA,2889,AL,28,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105357,pazosja01,2018,1,SEA,2889,AL,60,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105358,peacobr01,2018,1,HOU,2876,AL,61,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105359,pearcst01,2018,1,TOR,2894,AL,26,NULL,79,16,23,6,0,4,16,0,0,7,14,0,0,0,0,1
105360,pearcst01,2018,2,BOS,2869,AL,50,NULL,136,19,38,8,1,7,26,0,0,22,27,0,5,0,2,1
105361,pederjo01,2018,1,LAN,2879,NL,148,NULL,395,65,98,27,3,25,56,1,5,40,85,3,4,1,3,6
105362,pedrodu01,2018,1,BOS,2869,AL,3,NULL,11,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0
105363,pelhacd01,2018,1,TEX,2893,AL,10,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105364,penafe01,2018,1,LAA,2878,AL,19,NULL,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105365,penafr01,2018,1,SLN,2891,NL,58,NULL,133,10,27,3,0,2,8,1,0,6,43,3,1,0,2,5
105366,pencehu01,2018,1,SFN,2890,NL,97,NULL,235,19,53,11,1,4,24,5,1,11,59,1,0,0,2,1
105367,pennicl01,2018,1,CIN,2872,NL,16,NULL,29,1,4,0,0,0,0,0,0,5,13,0,0,0,0,1
105368,peralda01,2018,1,ARI,2866,NL,146,NULL,560,75,164,25,5,30,87,4,0,48,124,4,4,0,2,14
105369,peralfr01,2018,1,MIL,2881,NL,16,NULL,26,0,1,0,0,0,1,0,0,0,13,0,0,1,0,0
105370,peralwa01,2018,1,CIN,2872,NL,59,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
105371,peralwi01,2018,1,KCA,2877,AL,37,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372,perazjo01,2018,1,CIN,2872,NL,157,NULL,632,85,182,31,4,14,58,23,6,29,75,4,9,8,5,12
105373,perdolu02,2018,1,SDN,2888,NL,12,NULL,8,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0
105374,perezca02,2018,1,ATL,2867,NL,8,NULL,21,0,3,0,0,0,0,0,0,1,6,0,0,0,0,1
105375,perezca02,2018,2,TEX,2893,AL,20,NULL,49,1,7,2,0,1,3,1,0,1,15,0,1,2,0,3
105376,perezci01,2018,1,HOU,2876,AL,8,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377,perezhe01,2018,1,MIL,2881,NL,132,NULL,316,36,80,11,2,9,29,11,3,17,71,1,0,0,1,6
105378,perezma02,2018,1,TEX,2893,AL,22,NULL,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
105379,perezmi03,2018,1,TBA,2892,AL,24,NULL,74,9,21,5,0,1,11,0,0,3,19,0,0,1,2,0
105380,perezol01,2018,1,CLE,2873,AL,51,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105381,perezro02,2018,1,CLE,2873,AL,62,NULL,179,16,30,9,1,2,19,1,0,21,70,0,1,7,2,6
105382,perezsa02,2018,1,KCA,2877,AL,129,NULL,510,52,120,23,0,27,80,1,1,17,108,0,12,0,5,19
105383,peterdi01,2018,1,MIA,2880,NL,7,NULL,7,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0
105384,peterdu01,2018,1,ATL,2867,NL,2,NULL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105385,peterja01,2018,1,NYA,2883,AL,3,NULL,10,0,3,0,0,0,0,0,1,1,3,0,0,0,0,0
105386,peterja01,2018,2,BAL,2868,AL,93,NULL,200,21,39,13,2,3,28,13,2,30,55,0,3,1,1,8
105387,peterti01,2018,1,NYN,2884,NL,22,NULL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105388,petitgr01,2018,1,MIN,2882,AL,26,NULL,61,7,15,2,0,0,3,3,1,6,14,0,0,0,0,0
105389,petityu01,2018,1,OAK,2885,AL,74,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105390,petrija01,2018,1,TOR,2894,AL,41,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
